Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page
0,405.0,2,5495.0,10.0,3,7,77.0,4440.0,6,1,19.0,0,4,0,9.0
0,180.0,2,26985.0,1.0,2,3,45.0,4617.0,1,0,12.0,0,2,0,4.0
0,271.0,2,19985.0,12.0,2,10,78.0,2647.0,1,0,13.0,0,3,0,5.0
0,300.0,2,24220.0,11.0,3,2,73.0,6323.0,1,0,11.0,0,1,1,10.0
0,300.0,2,28076.0,1.0,2,11,92.0,5677.0,3,0,14.0,0,3,1,15.0
0,187.0,2,28076.0,1.0,3,12,75.0,2187.0,4,0,14.0,0,3,0,6.0
0,225.0,2,31885.0,1.0,2,7,76.0,3748.0,1,0,13.0,0,3,0,12.0
0,187.0,2,34195.0,1.0,1,10,57.0,3977.0,6,1,19.0,0,3,1,7.0
0,352.0,2,41300.0,25.0,3,7,84.0,8633.0,2,0,23.0,1,2,0,25.0
0,247.0,2,45955.0,1.0,2,7,59.0,2008.0,1,0,12.0,0,3,1,1.0
0,285.0,2,28076.0,1.0,4,3,86.0,4440.0,0,0,15.0,0,1,1,16.0
0,232.0,2,40390.0,1.0,2,3,54.0,3067.0,0,0,19.0,0,3,1,3.0
0,285.0,2,17780.0,1.0,4,3,72.0,5321.0,2,0,11.0,0,4,1,10.0
0,271.0,2,19495.0,18.0,4,3,35.0,5410.0,6,1,17.0,0,3,1,9.0
0,307.0,2,22470.0,1.0,3,3,76.0,2782.0,3,0,22.0,1,1,1,12.0
0,352.0,2,40670.0,1.0,10,7,98.0,11957.0,0,0,18.0,0,1,1,14.0
0,262.0,2,52150.0,11.0,4,7,43.0,2660.0,7,1,11.0,0,3,1,5.0
0,165.0,2,20335.0,1.0,2,3,63.0,3375.0,0,0,12.0,0,4,0,4.0
0,262.0,2,28076.0,1.0,4,7,48.0,5098.0,1,0,19.0,0,2,0,10.0
0,247.0,2,17535.0,15.0,2,7,95.0,4878.0,0,1,13.0,0,1,1,10.0
0,240.0,2,9345.0,29.0,4,3,49.0,2837.0,1,0,13.0,0,3,0,6.0
0,300.0,2,19005.0,1.0,4,3,83.0,2406.0,8,0,19.0,0,3,1,8.0
0,240.0,2,8190.0,1.0,4,7,68.0,2269.0,0,0,14.0,0,2,1,3.0
0,292.0,2,4060.0,24.0,1,3,52.0,4108.0,7,0,13.0,0,1,0,18.0
0,285.0,2,7035.0,10.0,3,7,99.0,13206.0,3,0,12.0,0,1,1,20.0
0,240.0,2,28035.0,1.0,4,11,48.0,10422.0,1,0,19.0,0,3,1,14.0
0,277.0,2,28076.0,10.0,3,3,42.0,13744.0,1,1,25.0,1,1,1,16.0
0,187.0,2,48370.0,1.0,2,10,85.0,4907.0,0,1,22.0,1,2,1,6.0
0,271.0,2,20475.0,29.0,4,3,40.0,3482.0,2,0,15.0,0,2,1,16.0
0,330.0,2,36295.0,1.0,3,7,75.0,2436.0,6,1,12.0,0,3,0,6.0
0,157.0,2,17535.0,1.0,1,7,58.0,2380.0,1,1,11.0,0,4,0,2.0
0,292.0,2,3675.0,1.0,3,3,87.0,16572.0,2,0,13.0,0,3,0,21.0
1,271.0,2,22330.0,1.0,3,11,33.0,1790.0,1,0,19.0,0,1,1,1.0
0,270.0,2,19495.0,1.0,3,7,94.0,7644.0,0,0,19.0,0,3,1,10.0
0,270.0,2,24080.0,1.0,2,3,97.0,5131.0,7,0,13.0,0,2,1,18.0
0,271.0,2,23345.0,1.0,4,3,57.0,6306.0,1,0,21.0,1,1,1,13.0
1,217.0,2,38220.0,1.0,4,7,36.0,4787.0,9,1,14.0,0,2,1,4.0
0,271.0,2,10500.0,1.0,3,3,56.0,16572.0,5,0,11.0,0,1,0,24.0
1,271.0,2,10850.0,1.0,2,2,72.0,2339.0,8,0,11.0,0,4,1,14.0
0,307.0,2,20370.0,28.0,4,3,60.0,13570.0,0,0,23.0,1,3,1,21.0
0,255.0,2,24640.0,28.0,3,11,95.0,6712.0,1,0,21.0,1,4,1,8.0
0,270.0,2,10535.0,15.0,4,11,88.0,5406.0,1,0,24.0,1,1,1,15.0
0,307.0,2,32550.0,1.0,3,3,57.0,8938.0,2,0,11.0,0,3,1,14.0
0,240.0,2,18515.0,1.0,3,2,78.0,2439.0,1,0,14.0,0,4,0,4.0
0,262.0,2,40110.0,26.0,4,3,31.0,8837.0,1,1,16.0,0,3,0,9.0
0,285.0,2,12075.0,10.0,2,3,100.0,5343.0,1,0,11.0,0,3,1,10.0
1,375.0,2,30730.0,1.0,4,3,94.0,6728.0,7,0,12.0,0,4,1,12.0
0,270.0,2,39200.0,11.0,4,11,100.0,6652.0,4,0,13.0,0,1,1,8.0
0,271.0,2,13090.0,20.0,3,3,50.0,4850.0,8,0,15.0,0,3,0,8.0
0,300.0,2,46270.0,1.0,4,3,52.0,2809.0,2,0,14.0,0,4,0,8.0
0,262.0,2,41965.0,18.0,4,3,80.0,5689.0,1,1,14.0,0,4,1,10.0
0,300.0,2,41790.0,1.0,4,7,98.0,2001.0,2,0,14.0,0,2,1,20.0
0,262.0,2,10045.0,1.0,4,3,62.0,2977.0,1,0,12.0,0,4,1,4.0
0,217.0,2,28076.0,13.0,2,10,75.0,4025.0,4,1,13.0,0,1,1,10.0
0,217.0,2,16380.0,28.0,4,7,73.0,3785.0,1,0,14.0,0,2,0,5.0
1,375.0,2,14350.0,28.0,3,11,39.0,10854.0,4,1,13.0,0,2,1,20.0
0,292.0,2,25270.0,24.0,1,11,60.0,12031.0,0,0,11.0,0,1,1,21.0
0,232.0,2,11375.0,1.0,3,7,74.0,9936.0,0,0,19.0,0,2,0,10.0
0,195.0,2,40845.0,1.0,3,10,4.5,2966.0,0,0,18.0,0,4,0,5.0
0,270.0,2,30940.0,23.0,2,7,41.0,2571.0,4,0,17.0,0,3,1,17.0
0,292.0,2,21455.0,1.0,1,7,42.0,9991.0,4,0,15.0,0,1,1,9.0
0,202.0,2,5425.0,4.0,3,3,87.0,6142.0,1,1,20.0,1,2,1,6.0
0,367.0,2,35805.0,1.0,3,7,63.0,5390.0,2,0,14.0,0,4,0,17.0
0,255.0,2,21980.0,1.0,3,7,82.0,4404.0,2,0,12.0,0,1,0,6.0
1,308.0,2,38616.0,1.0,2,3,106.0,6051.0,10,1,22.0,0,1,0,8.0
0,368.0,2,9801.0,1.0,1,3,66.0,5184.0,1,0,30.0,1,4,1,18.0
1,271.0,2,48099.0,1.0,2,10,105.0,2138.0,6,1,20.0,0,2,0,11.0
0,249.0,2,48758.0,1.0,4,3,65.0,2954.0,1,1,18.0,0,3,0,14.0
0,205.0,2,20729.0,1.0,1,7,47.0,3521.0,9,0,20.0,0,4,1,11.0
0,271.0,2,35205.0,1.0,2,3,93.0,3111.0,1,0,17.0,0,3,0,14.0
0,445.0,2,46377.0,1.0,3,7,90.0,2721.0,4,1,29.0,1,1,1,19.0
0,226.0,2,47563.0,24.0,1,3,74.0,2739.0,3,0,28.0,1,2,1,2.0
0,287.0,2,7590.0,23.0,3,3,58.0,9576.0,0,0,27.0,1,2,0,16.0
0,271.0,2,45512.0,27.0,3,7,99.0,5277.0,6,0,16.0,0,2,1,24.0
0,263.0,2,28348.0,16.0,3,7,93.0,2470.0,0,0,20.0,0,3,1,12.0
0,219.0,2,5390.0,15.0,2,3,63.0,4251.0,1,1,18.0,0,4,0,14.0
0,234.0,2,23488.0,26.0,1,3,45.0,2967.0,1,0,25.0,0,4,1,9.0
0,256.0,2,47147.0,19.0,2,7,75.0,2707.0,1,0,17.0,0,3,1,10.0
1,212.0,2,3643.0,24.0,3,3,55.0,2078.0,5,1,25.0,0,2,0,7.0
0,219.0,2,48646.0,21.0,4,3,64.0,10035.0,3,0,21.0,0,3,1,18.0
0,241.0,2,11725.0,1.0,2,3,93.0,3349.0,0,1,16.0,0,4,1,11.0
0,271.0,2,39354.0,16.0,2,7,106.0,2984.0,1,1,19.0,0,2,1,10.0
0,399.0,2,42704.0,1.0,4,3,89.0,15471.0,2,0,23.0,0,3,0,33.0
0,286.0,2,13021.0,1.0,3,3,51.0,3984.0,7,1,14.0,0,3,0,11.0
0,182.0,2,23587.0,11.0,2,10,103.0,4062.0,0,0,23.0,0,4,1,8.0
1,271.0,2,28076.0,1.0,4,3,97.0,3464.0,9,0,42.0,1,2,0,14.0
0,256.0,2,14711.0,1.0,4,3,60.0,12050.0,0,0,21.0,0,3,0,18.0
0,159.0,2,13717.0,15.0,2,3,108.0,1289.0,1,0,23.0,0,4,0,0.0
1,256.0,2,24511.0,1.0,1,7,90.0,3003.0,2,0,19.0,0,3,0,14.0
0,399.0,2,44902.0,1.0,3,10,66.0,16572.0,4,0,15.0,0,4,1,30.0
1,241.0,2,39410.0,16.0,1,3,79.0,3976.0,3,1,42.0,1,2,0,15.0
0,316.0,2,24219.0,1.0,4,11,57.0,6885.0,1,0,21.0,0,4,1,11.0
0,332.0,2,16728.0,1.0,4,7,47.0,10288.0,4,0,20.0,0,4,1,28.0
0,347.0,2,24713.0,1.0,4,11,96.0,16572.0,3,0,18.0,0,4,0,26.0
0,248.0,2,32384.0,1.0,3,7,88.0,2546.0,4,0,20.0,0,4,0,15.0
0,331.0,2,51100.0,10.0,4,10,54.0,6505.0,4,1,20.0,0,4,0,15.0
0,226.0,2,4415.0,1.0,2,7,98.0,2246.0,3,0,23.0,0,1,0,13.0
1,294.0,2,31374.0,1.0,3,2,68.0,2139.0,4,0,23.0,0,3,1,26.0
1,271.0,2,28489.0,1.0,3,7,66.0,2350.0,4,1,20.0,0,1,1,14.0
0,323.0,2,44585.0,1.0,2,7,84.0,2697.0,1,0,21.0,0,4,1,13.0
1,376.0,2,30459.0,1.0,2,11,91.0,2742.0,3,1,22.0,0,3,0,5.0
0,271.0,2,31195.0,1.0,3,11,75.0,2056.0,1,0,20.0,0,1,0,5.0
0,271.0,2,29850.0,1.0,4,3,92.0,3475.0,11,1,19.0,0,4,1,11.0
0,249.0,2,39979.0,1.0,3,3,54.0,5421.0,3,0,30.0,0,1,1,16.0
0,265.0,2,16283.0,1.0,2,10,84.0,1996.0,1,0,17.0,0,3,1,4.0
0,205.0,2,43446.0,1.0,4,3,44.0,2398.0,3,0,19.0,0,4,1,5.0
1,271.0,2,28076.0,25.0,3,3,55.0,2341.0,3,0,23.0,0,3,0,7.0
0,204.0,2,34832.0,1.0,3,3,44.0,8784.0,3,0,27.0,0,4,0,17.0
0,226.0,2,25268.0,1.0,2,7,64.0,4057.0,1,0,28.0,1,4,0,15.0
1,309.0,2,47635.0,12.0,3,2,57.0,16572.0,2,0,21.0,0,4,0,27.0
0,257.0,2,37315.0,23.0,4,11,83.0,4618.0,1,0,23.0,1,3,0,14.0
0,271.0,2,14325.0,19.0,2,3,86.0,3074.0,4,0,28.0,1,1,0,12.0
0,346.0,2,42427.0,1.0,4,11,111.0,5812.0,6,1,26.0,1,3,0,19.0
0,264.0,2,43046.0,1.0,1,3,51.0,2312.0,1,0,25.0,0,4,0,3.0
1,361.0,2,21945.0,1.0,2,3,106.0,5435.0,11,1,17.0,0,4,0,32.0
1,212.0,2,50221.0,1.0,4,2,55.0,3487.0,3,1,23.0,0,3,0,8.0
0,332.0,2,52116.0,1.0,5,11,81.0,5511.0,5,1,42.0,1,3,1,9.0
0,264.0,2,38438.0,11.0,2,7,91.0,9927.0,2,1,17.0,0,3,1,14.0
0,196.0,2,50537.0,23.0,3,11,56.0,4205.0,9,1,26.0,0,3,1,8.0
0,249.0,2,18066.0,1.0,2,3,104.0,13498.0,1,1,23.0,0,3,0,20.0
0,264.0,2,29895.0,18.0,5,3,85.0,9127.0,1,0,42.0,1,4,1,13.0
0,271.0,2,28076.0,23.0,4,7,42.0,4071.0,4,1,23.0,0,3,1,8.0
0,234.0,2,22972.0,1.0,4,3,56.0,5975.0,3,0,42.0,1,4,1,13.0
0,278.0,2,39070.0,1.0,4,3,60.0,6037.0,2,0,23.0,0,3,1,9.0
0,271.0,2,28076.0,1.0,3,7,46.0,6219.0,1,1,42.0,1,2,1,16.0
0,286.0,2,22891.0,29.0,5,3,75.0,2446.0,3,0,17.0,0,4,0,14.0
0,376.0,2,34660.0,1.0,2,7,58.0,16572.0,6,1,24.0,0,4,1,33.0
0,444.0,2,50272.0,25.0,3,3,108.0,7694.0,9,0,22.0,0,4,0,31.0
0,272.0,2,42845.0,1.0,3,2,74.0,10141.0,2,0,19.0,0,2,1,22.0
0,414.0,2,29298.0,1.0,3,7,45.0,14808.0,2,1,20.0,0,3,1,26.0
0,271.0,2,41872.0,11.0,3,3,102.0,6539.0,2,0,20.0,0,3,0,7.0
0,339.0,2,46913.0,1.0,3,3,69.0,9771.0,2,0,24.0,0,3,1,29.0
0,264.0,2,23272.0,1.0,3,7,91.0,2245.0,6,0,20.0,0,4,1,10.0
1,272.0,2,11173.0,1.0,3,7,90.0,3441.0,1,1,24.0,0,1,1,3.0
0,443.0,2,42923.0,1.0,1,3,65.0,5528.0,7,0,14.0,0,4,0,22.0
0,271.0,2,46526.0,1.0,3,3,90.0,2755.0,1,0,28.0,1,4,1,8.0
0,233.0,2,37909.0,1.0,4,7,96.0,2547.0,1,0,27.0,0,2,0,9.0
0,241.0,2,19230.0,1.0,3,3,78.0,6273.0,1,0,27.0,0,2,1,14.0
0,271.0,2,4664.0,1.0,3,3,66.0,3096.0,3,0,20.0,0,2,0,14.0
0,271.0,2,26160.0,1.0,4,3,76.0,4469.0,3,0,30.0,1,4,0,13.0
0,264.0,2,27203.0,1.0,4,11,43.0,4358.0,0,0,24.0,0,2,0,20.0
0,339.0,2,6802.0,1.0,4,4,58.0,13288.0,5,1,23.0,0,2,0,24.0
0,280.0,2,13942.0,1.0,4,7,36.0,13712.0,5,0,19.0,0,1,0,19.0
0,346.0,2,33109.0,1.0,2,7,86.0,5072.0,8,1,27.0,1,4,1,21.0
0,226.0,2,29855.0,1.0,1,3,60.0,5176.0,3,1,20.0,0,3,1,17.0
0,264.0,2,42527.0,1.0,3,7,36.0,2904.0,1,0,27.0,0,1,0,12.0
0,414.0,2,3925.0,1.0,2,3,77.0,10298.0,4,0,23.0,0,4,1,28.0
0,287.0,2,20095.0,1.0,3,7,85.0,5373.0,7,1,17.0,0,4,1,23.0
0,257.0,2,40395.0,1.0,2,7,103.0,4372.0,2,0,26.0,0,3,0,6.0
0,422.0,2,28076.0,1.0,3,3,75.0,7309.0,5,0,14.0,0,1,0,33.0
0,174.0,2,18966.0,1.0,1,2,70.0,2378.0,3,0,18.0,0,3,1,8.0
0,384.0,2,15152.0,1.0,4,3,106.0,2133.0,3,0,42.0,1,2,1,17.0
0,226.0,2,10120.0,1.0,3,3,108.0,4200.0,2,0,23.0,0,1,1,15.0
1,346.0,2,23445.0,1.0,2,7,74.0,9672.0,1,0,27.0,0,4,0,17.0
0,302.0,2,18584.0,1.0,4,3,93.0,13548.0,2,0,29.0,1,4,1,32.0
0,384.0,2,22150.0,21.0,4,11,80.0,5481.0,1,1,42.0,1,4,0,19.0
0,226.0,2,28076.0,1.0,2,7,74.0,5250.0,2,1,24.0,0,2,1,15.0
0,347.0,2,22374.0,1.0,3,7,47.0,10725.0,4,1,22.0,0,3,1,21.0
0,242.0,2,38294.0,1.0,4,7,98.0,5056.0,3,0,27.0,0,1,0,17.0
0,271.0,2,42643.0,1.0,4,2,71.0,13606.0,10,0,22.0,0,1,1,25.0
0,181.0,2,47392.0,1.0,2,10,39.0,5053.0,2,0,42.0,1,1,1,9.0
0,211.0,2,4241.0,1.0,3,7,54.0,4273.0,3,0,19.0,0,2,0,13.0
0,436.0,2,23915.0,10.0,4,7,43.0,13929.0,1,0,21.0,0,3,0,33.0
0,332.0,2,17161.0,23.0,3,7,75.0,2102.0,6,0,17.0,0,3,1,21.0
1,279.0,2,28294.0,1.0,4,12,76.0,2113.0,6,1,30.0,1,4,0,11.0
0,242.0,2,28976.0,1.0,1,3,86.0,3004.0,2,0,20.0,0,4,0,1.0
1,151.0,2,30531.0,1.0,3,3,79.0,2982.0,3,1,26.0,0,2,0,5.0
0,257.0,2,23325.0,1.0,4,10,56.0,4853.0,3,0,20.0,0,3,0,18.0
0,278.0,2,36431.0,1.0,2,3,109.0,5213.0,7,0,26.0,0,4,1,21.0
0,444.0,2,49746.0,1.0,4,12,47.0,16572.0,9,0,25.0,1,4,1,33.0
0,377.0,2,39059.0,1.0,3,3,78.0,16572.0,3,1,28.0,0,1,0,31.0
1,188.0,2,8431.0,1.0,3,11,56.0,5787.0,3,1,15.0,0,4,0,8.0
0,189.0,2,44839.0,1.0,1,7,75.0,2942.0,2,0,17.0,0,3,1,5.0
0,166.0,2,18729.0,15.0,3,7,71.0,2917.0,1,0,26.0,0,3,0,5.0
0,384.0,2,50990.0,1.0,4,7,38.0,7529.0,5,0,42.0,1,3,0,29.0
1,256.0,2,23064.0,1.0,3,3,80.0,6115.0,1,1,42.0,1,4,0,11.0
0,406.0,2,5011.0,26.0,3,12,40.0,16572.0,3,1,17.0,0,3,0,28.0
0,182.0,2,39492.0,18.0,1,3,61.0,2830.0,1,0,15.0,0,3,1,11.0
0,256.0,2,36117.0,1.0,4,3,50.0,4548.0,7,0,27.0,0,3,1,20.0
0,279.0,2,41651.0,1.0,3,3,92.0,7485.0,2,0,22.0,0,1,0,17.0
0,256.0,2,47428.0,4.0,3,7,56.0,11687.0,4,0,20.0,0,4,0,23.0
0,272.0,2,51395.0,4.0,2,2,100.0,9784.0,2,0,24.0,0,3,1,13.0
0,271.0,2,32301.0,1.0,2,3,51.0,2895.0,5,0,42.0,1,1,1,9.0
0,324.0,2,13834.0,26.0,2,3,100.0,16572.0,2,1,16.0,0,4,1,30.0
0,226.0,2,45954.0,23.0,3,3,110.0,2670.0,1,0,42.0,1,3,1,11.0
0,248.0,2,26291.0,22.0,2,11,108.0,6197.0,2,0,20.0,0,1,1,10.0
1,422.0,2,15465.0,14.0,4,3,86.0,5023.0,10,1,24.0,0,1,1,9.0
0,384.0,2,23985.0,1.0,3,3,60.0,16572.0,9,0,16.0,0,3,0,29.0
1,234.0,2,8745.0,1.0,4,3,88.0,6212.0,6,1,23.0,0,2,0,17.0
0,197.0,2,29474.0,1.0,3,10,54.0,2425.0,1,0,42.0,0,3,0,7.0
1,436.0,2,5182.0,23.0,4,7,102.0,10369.0,1,0,19.0,0,4,1,33.0
1,143.0,2,18525.0,22.0,1,11,64.0,1718.0,3,1,22.0,0,4,0,1.0
0,167.0,2,20840.0,1.0,1,2,112.0,2567.0,0,0,26.0,0,3,1,12.0
0,368.0,2,16500.0,20.0,4,7,104.0,6611.0,2,0,23.0,0,3,0,17.0
0,324.0,2,33531.0,28.0,3,7,79.0,4784.0,6,0,21.0,0,4,0,24.0
0,376.0,2,28365.0,12.0,3,0,84.0,9254.0,6,0,19.0,0,4,0,18.0
1,233.0,2,19020.0,20.0,3,3,84.0,4599.0,5,1,18.0,0,3,1,8.0
0,308.0,2,28112.0,1.0,1,3,75.0,8234.0,5,1,19.0,0,3,1,18.0
0,196.0,2,47469.0,25.0,1,3,67.0,2996.0,2,0,42.0,1,4,1,14.0
0,271.0,2,7603.0,1.0,2,7,91.0,4995.0,8,0,24.0,1,4,1,11.0
1,383.0,2,28076.0,1.0,4,3,58.0,10701.0,2,0,20.0,0,4,0,24.0
0,271.0,2,46561.0,1.0,4,3,58.0,5944.0,5,0,25.0,0,3,1,25.0
0,189.0,2,33608.0,28.0,3,3,50.0,8696.0,2,0,30.0,0,4,0,12.0
0,227.0,2,43443.0,1.0,3,12,53.0,6388.0,2,1,25.0,0,4,0,14.0
1,242.0,2,36199.0,1.0,3,7,53.0,4247.0,7,0,42.0,1,1,0,18.0
0,339.0,2,46102.0,29.0,3,7,91.0,3507.0,7,0,19.0,0,2,0,17.0
0,286.0,2,12786.0,1.0,5,2,40.0,4361.0,4,1,30.0,1,2,0,24.0
0,226.0,2,15365.0,18.0,3,3,84.0,2692.0,1,0,17.0,0,3,0,6.0
0,241.0,2,24158.0,1.0,2,7,50.0,4715.0,2,0,20.0,0,4,1,17.0
0,227.0,2,7065.0,1.0,3,2,95.0,3248.0,6,0,26.0,0,4,1,17.0
0,226.0,2,49983.0,1.0,1,7,45.0,2764.0,2,0,24.0,0,4,0,11.0
0,309.0,2,30034.0,10.0,3,3,98.0,16572.0,6,0,17.0,0,2,1,28.0
0,309.0,2,32704.0,1.0,4,3,109.0,2285.0,2,0,29.0,1,4,1,9.0
0,144.0,2,41366.0,1.0,1,7,92.0,1534.0,2,0,19.0,0,4,0,8.0
0,301.0,2,48869.0,26.0,3,7,61.0,5655.0,3,0,23.0,0,1,1,27.0
0,271.0,2,23219.0,1.0,5,11,100.0,7348.0,1,0,25.0,0,1,1,19.0
0,399.0,2,50296.0,1.0,2,11,40.0,2357.0,3,1,29.0,1,4,1,20.0
0,339.0,2,6824.0,1.0,3,3,68.0,2401.0,8,0,30.0,0,3,1,24.0
0,271.0,2,33889.0,1.0,3,11,48.0,9043.0,1,0,21.0,0,4,0,17.0
0,219.0,2,52408.0,1.0,1,2,53.0,4373.0,2,0,23.0,0,1,1,18.0
0,384.0,2,40962.0,1.0,4,7,39.0,6186.0,2,0,27.0,0,3,0,15.0
0,271.0,2,40111.0,1.0,3,7,90.0,3395.0,6,1,29.0,1,2,1,14.0
0,301.0,2,22098.0,1.0,4,11,82.0,10910.0,7,0,17.0,0,1,1,19.0
0,256.0,2,10638.0,1.0,4,11,86.0,2276.0,6,0,27.0,0,4,1,7.0
0,166.0,2,43999.0,19.0,1,7,93.0,2376.0,1,0,42.0,1,1,1,9.0
0,204.0,2,24220.0,1.0,3,7,71.0,2076.0,8,0,25.0,0,4,1,7.0
0,211.0,2,15446.0,21.0,3,7,57.0,2763.0,1,0,23.0,0,3,1,12.0
0,429.0,2,11729.0,24.0,2,3,89.0,9484.0,3,1,25.0,0,2,1,17.0
0,271.0,2,50782.0,1.0,3,7,92.0,2610.0,1,1,25.0,0,4,1,8.0
0,376.0,2,50862.0,11.0,3,3,66.0,16572.0,4,0,26.0,0,2,0,31.0
0,309.0,2,16316.0,14.0,3,3,63.0,2499.0,6,0,22.0,0,1,1,17.0
0,226.0,2,46903.0,1.0,3,3,52.0,9462.0,4,0,23.0,0,3,1,17.0
0,286.0,2,24614.0,1.0,4,3,64.0,8744.0,5,0,42.0,1,3,0,18.0
0,242.0,2,4244.0,1.0,5,3,53.0,3083.0,3,0,26.0,1,1,0,11.0
0,203.0,2,40526.0,17.0,3,2,64.0,3102.0,0,1,19.0,0,4,1,15.0
1,144.0,2,21111.0,1.0,1,2,110.0,2384.0,2,0,26.0,1,1,0,3.0
0,271.0,2,28076.0,1.0,2,7,36.0,2131.0,5,0,24.0,0,3,0,15.0
0,226.0,2,3915.0,1.0,3,7,79.0,3125.0,2,0,17.0,0,3,1,15.0
0,339.0,2,44412.0,1.0,2,3,37.0,5060.0,5,1,16.0,0,1,1,10.0
0,422.0,2,24993.0,1.0,3,3,79.0,4309.0,5,1,27.0,0,3,1,28.0
0,250.0,2,4739.0,1.0,3,3,105.0,2558.0,2,0,18.0,0,1,0,13.0
1,144.0,2,10655.0,1.0,3,3,55.0,1158.0,3,0,42.0,1,3,0,3.0
0,346.0,2,18458.0,1.0,2,11,100.0,10512.0,2,0,28.0,1,3,1,30.0
0,286.0,2,48333.0,1.0,2,3,84.0,2331.0,3,0,22.0,0,3,0,3.0
0,234.0,2,4930.0,12.0,1,7,102.0,3971.0,10,1,42.0,1,3,1,12.0
0,257.0,2,22046.0,27.0,2,7,75.0,2363.0,4,0,23.0,0,4,0,15.0
1,309.0,2,47502.0,20.0,2,11,83.0,3184.0,3,0,26.0,1,4,0,11.0
0,377.0,2,11515.0,1.0,3,7,96.0,3736.0,3,0,25.0,0,4,1,10.0
0,399.0,2,37971.0,13.0,2,7,71.0,4507.0,1,0,15.0,0,3,1,10.0
0,249.0,2,32623.0,14.0,3,7,77.0,2802.0,2,0,22.0,0,4,1,11.0
0,301.0,2,34657.0,1.0,1,7,53.0,16572.0,2,0,19.0,0,2,1,21.0
0,413.0,2,24267.0,14.0,4,7,67.0,16572.0,10,0,20.0,0,4,0,33.0
0,257.0,2,37458.0,1.0,1,3,55.0,9597.0,3,0,29.0,0,3,0,14.0
0,384.0,2,10991.0,1.0,3,7,109.0,13777.0,3,0,30.0,0,3,0,28.0
0,271.0,2,24510.0,1.0,4,3,70.0,16572.0,2,0,25.0,0,1,1,33.0
0,204.0,2,31325.0,1.0,3,7,109.0,2320.0,1,0,26.0,0,4,0,17.0
1,271.0,2,19495.0,23.0,2,3,58.0,5975.0,4,1,17.0,0,1,0,15.0
0,324.0,2,47077.0,1.0,3,7,48.0,2145.0,6,0,20.0,0,4,1,12.0
0,338.0,2,41857.0,1.0,2,7,73.0,16572.0,11,0,42.0,1,4,1,29.0
0,279.0,2,10180.0,21.0,3,3,73.0,3607.0,3,1,18.0,0,1,1,12.0
0,263.0,2,4860.0,1.0,3,7,48.0,4475.0,6,0,22.0,0,4,0,17.0
0,316.0,2,32449.0,21.0,2,7,43.0,5317.0,3,0,20.0,0,2,1,17.0
0,286.0,2,44173.0,1.0,4,3,98.0,6611.0,9,0,21.0,0,2,0,18.0
0,286.0,2,37974.0,29.0,3,2,61.0,6306.0,3,0,29.0,0,1,1,16.0
0,271.0,2,16550.0,1.0,1,2,67.0,4355.0,5,0,24.0,0,3,1,7.0
0,368.0,2,35103.0,18.0,4,3,104.0,6846.0,1,1,21.0,0,1,1,12.0
0,256.0,2,30766.0,10.0,4,7,55.0,3855.0,2,1,25.0,0,4,1,15.0
0,271.0,2,31706.0,19.0,2,7,105.0,2794.0,8,1,24.0,0,3,1,20.0
1,286.0,2,28076.0,29.0,1,7,75.0,6716.0,9,1,23.0,0,2,0,22.0
1,219.0,2,4272.0,27.0,3,11,41.0,7683.0,2,0,28.0,1,4,1,13.0
0,166.0,2,39801.0,1.0,3,3,71.0,2388.0,2,0,28.0,0,1,1,6.0
0,272.0,2,22260.0,18.0,1,7,82.0,2198.0,3,0,24.0,0,1,0,18.0
0,301.0,2,40333.0,1.0,5,3,70.0,4925.0,11,0,21.0,0,4,1,8.0
0,347.0,2,22572.0,1.0,4,7,112.0,9455.0,7,0,27.0,0,3,1,18.0
1,242.0,2,36618.0,1.0,4,7,37.0,10441.0,1,0,21.0,0,3,0,19.0
0,271.0,2,29047.0,1.0,1,3,94.0,8514.0,1,0,28.0,1,3,0,16.0
0,271.0,2,28076.0,20.0,3,3,101.0,10027.0,2,0,17.0,0,4,0,12.0
0,383.0,2,51449.0,1.0,4,3,93.0,12536.0,7,0,20.0,0,4,1,24.0
1,226.0,2,35209.0,1.0,3,9,102.0,2711.0,7,1,18.0,0,3,0,13.0
0,310.0,2,31398.0,1.0,3,3,85.0,13639.0,4,1,28.0,0,3,0,18.0
1,226.0,2,11733.0,26.0,4,11,63.0,6741.0,7,0,26.0,0,3,0,15.0
1,219.0,2,34769.0,1.0,3,2,98.0,2100.0,0,0,22.0,0,4,0,14.0
0,338.0,2,36854.0,1.0,3,7,65.0,8924.0,7,0,23.0,0,4,0,27.0
0,406.0,2,40177.0,1.0,3,11,64.0,5983.0,2,0,25.0,0,4,1,22.0
0,272.0,2,48895.0,1.0,2,3,68.0,5956.0,8,0,27.0,0,4,0,22.0
0,250.0,2,5193.0,1.0,4,7,55.0,2669.0,7,0,29.0,1,4,0,7.0
0,278.0,2,23248.0,11.0,3,10,54.0,12227.0,2,1,19.0,0,3,1,14.0
